net,length_um
mem\[124\]\[16\],10.74
mem\[124\]\[24\],10.74
mem\[133\]\[17\],10.74
mem\[133\]\[8\],10.74
mem\[148\]\[28\],10.74
mem\[157\]\[27\],10.74
mem\[163\]\[12\],10.74
mem\[168\]\[23\],10.74
mem\[168\]\[28\],10.74
mem\[16\]\[0\],10.74
mem\[16\]\[6\],10.74
mem\[189\]\[29\],10.74
mem\[199\]\[16\],10.74
mem\[200\]\[21\],10.74
mem\[207\]\[16\],10.74
mem\[215\]\[14\],10.74
mem\[21\]\[20\],10.74
mem\[221\]\[26\],10.74
mem\[221\]\[27\],10.74
mem\[228\]\[5\],10.74
mem\[247\]\[4\],10.74
mem\[249\]\[26\],10.74
mem\[56\]\[30\],10.74
mem\[65\]\[19\],10.74
mem\[65\]\[25\],10.74
mem\[68\]\[1\],10.74
mem\[68\]\[26\],10.74
mem\[71\]\[19\],10.74
mem\[76\]\[9\],10.74
mem\[226\]\[20\],10.73
_10022_,10.72
_13950_,10.72
_15384_,10.72
_16378_,10.72
_16612_,10.72
_17268_,10.72
_18041_,10.72
_19335_,10.72
_19622_,10.72
_20822_,10.72
_21311_,10.72
_23375_,10.72
_23990_,10.72
mem\[105\]\[23\],10.72
mem\[117\]\[1\],10.72
mem\[161\]\[5\],10.72
mem\[193\]\[3\],10.72
mem\[227\]\[22\],10.72
mem\[243\]\[30\],10.72
mem\[45\]\[31\],10.72
mem\[203\]\[19\],10.715
mem\[242\]\[1\],10.71
_04061_,10.705
_06427_,10.705
_08476_,10.7
_11120_,10.7
_12824_,10.7
_13412_,10.7
_15118_,10.7
_15637_,10.7
_15659_,10.7
_16162_,10.7
_16965_,10.7
_22395_,10.7
_22948_,10.7
mem\[13\]\[30\],10.7
mem\[163\]\[6\],10.7
mem\[188\]\[31\],10.7
mem\[193\]\[7\],10.7
mem\[208\]\[24\],10.7
mem\[217\]\[4\],10.7
mem\[220\]\[15\],10.7
mem\[221\]\[29\],10.7
mem\[232\]\[16\],10.7
mem\[48\]\[29\],10.7
_03851_,10.685
_00895_,10.68
_18022_,10.68
_23374_,10.68
mem\[210\]\[19\],10.67
mem\[88\]\[1\],10.67
mem\[130\]\[10\],10.665
mem\[154\]\[15\],10.665
mem\[154\]\[29\],10.665
mem\[170\]\[2\],10.665
mem\[206\]\[13\],10.665
mem\[242\]\[15\],10.665
mem\[30\]\[8\],10.665
mem\[54\]\[0\],10.665
_10054_,10.66
_10953_,10.66
_14256_,10.66
_14434_,10.66
_15580_,10.66
_15976_,10.66
_15995_,10.66
_16060_,10.66
_16481_,10.66
_18619_,10.66
_19372_,10.66
_19961_,10.66
_20182_,10.66
_20810_,10.66
_22291_,10.66
_22911_,10.66
_23737_,10.66
_23784_,10.66
mem\[111\]\[26\],10.66
mem\[115\]\[23\],10.66
mem\[18\]\[30\],10.66
mem\[195\]\[3\],10.66
mem\[199\]\[21\],10.66
mem\[20\]\[30\],10.66
mem\[32\]\[29\],10.66
mem\[7\]\[10\],10.66
mem\[91\]\[26\],10.66
mem\[11\]\[12\],10.655
mem\[142\]\[2\],10.655
mem\[106\]\[18\],10.65
mem\[146\]\[6\],10.65
mem\[238\]\[12\],10.645
mem\[58\]\[14\],10.645
mem\[58\]\[29\],10.645
_16382_,10.64
_22703_,10.64
_23382_,10.64
mem\[139\]\[23\],10.64
mem\[152\]\[27\],10.64
mem\[155\]\[8\],10.64
mem\[163\]\[29\],10.64
mem\[199\]\[9\],10.64
mem\[201\]\[10\],10.64
mem\[43\]\[7\],10.64
mem\[77\]\[1\],10.64
mem\[95\]\[2\],10.64
_10042_,10.63
mem\[210\]\[17\],10.63
mem\[214\]\[30\],10.63
mem\[38\]\[18\],10.63
_00970_,10.625
_07789_,10.625
_10734_,10.62
_11183_,10.62
_11781_,10.62
_13375_,10.62
_16967_,10.62
_22414_,10.62
mem\[100\]\[19\],10.62
mem\[116\]\[13\],10.62
mem\[11\]\[19\],10.62
mem\[11\]\[22\],10.62
mem\[163\]\[19\],10.62
mem\[175\]\[1\],10.62
mem\[189\]\[7\],10.62
mem\[197\]\[15\],10.62
mem\[205\]\[1\],10.62
mem\[231\]\[10\],10.62
mem\[41\]\[19\],10.62
mem\[4\]\[20\],10.62
mem\[52\]\[4\],10.62
mem\[68\]\[31\],10.62
mem\[79\]\[8\],10.62
mem\[96\]\[15\],10.62
mem\[138\]\[0\],10.61
mem\[210\]\[26\],10.61
_00652_,10.605
_01823_,10.605
_02832_,10.605
_03618_,10.605
_04931_,10.605
_05110_,10.605
_05620_,10.605
_05726_,10.605
_07491_,10.605
_03374_,10.6
_16062_,10.6
_20074_,10.6
mem\[133\]\[14\],10.6
mem\[169\]\[13\],10.6
mem\[187\]\[3\],10.6
mem\[191\]\[20\],10.6
mem\[22\]\[24\],10.6
mem\[29\]\[27\],10.6
mem\[29\]\[8\],10.6
mem\[40\]\[5\],10.6
mem\[51\]\[17\],10.6
mem\[57\]\[27\],10.6
mem\[170\]\[19\],10.59
_04773_,10.585
_10074_,10.58
_11752_,10.58
_18486_,10.58
_18682_,10.58
mem\[132\]\[15\],10.58
mem\[157\]\[17\],10.58
mem\[212\]\[23\],10.58
mem\[215\]\[11\],10.58
mem\[21\]\[13\],10.58
mem\[25\]\[7\],10.58
mem\[76\]\[10\],10.58
_00545_,10.565
_00940_,10.565
_00993_,10.565
_00999_,10.565
_03142_,10.565
_04065_,10.565
_07503_,10.565
mem\[206\]\[5\],10.565
mem\[30\]\[13\],10.565
_08267_,10.56
_10699_,10.56
_11134_,10.56
_14233_,10.56
_15213_,10.56
_17292_,10.56
_17356_,10.56
_17534_,10.56
_17874_,10.56
_21532_,10.56
_21583_,10.56
_21892_,10.56
_22781_,10.56
_24015_,10.56
mem\[122\]\[7\],10.55
mem\[130\]\[8\],10.55
mem\[234\]\[29\],10.55
mem\[246\]\[14\],10.55
mem\[90\]\[9\],10.55
_12981_,10.54
mem\[121\]\[16\],10.54
mem\[123\]\[23\],10.54
mem\[131\]\[27\],10.54
mem\[136\]\[13\],10.54
mem\[212\]\[21\],10.54
mem\[220\]\[23\],10.54
mem\[243\]\[1\],10.54
mem\[32\]\[3\],10.54
mem\[51\]\[27\],10.54
mem\[55\]\[3\],10.54
mem\[59\]\[5\],10.54
mem\[63\]\[22\],10.54
mem\[67\]\[7\],10.54
mem\[79\]\[28\],10.54
mem\[91\]\[7\],10.54
mem\[9\]\[5\],10.54
_00837_,10.535
mem\[138\]\[27\],10.535
mem\[202\]\[18\],10.53
mem\[66\]\[13\],10.53
mem\[74\]\[6\],10.53
_00498_,10.525
_06402_,10.525
mem\[154\]\[10\],10.525
mem\[162\]\[17\],10.525
mem\[198\]\[19\],10.525
mem\[94\]\[24\],10.525
mem\[195\]\[25\],10.52
mem\[221\]\[6\],10.52
mem\[229\]\[31\],10.52
mem\[67\]\[31\],10.52
mem\[87\]\[14\],10.52
_07912_,10.515
mem\[98\]\[12\],10.51
_01008_,10.505
mem\[162\]\[31\],10.505
_10770_,10.5
_20422_,10.5
mem\[100\]\[4\],10.5
mem\[123\]\[13\],10.5
mem\[124\]\[26\],10.5
mem\[129\]\[29\],10.5
mem\[137\]\[6\],10.5
mem\[141\]\[11\],10.5
mem\[169\]\[12\],10.5
mem\[171\]\[25\],10.5
mem\[176\]\[28\],10.5
mem\[181\]\[20\],10.5
mem\[193\]\[14\],10.5
mem\[195\]\[30\],10.5
mem\[199\]\[30\],10.5
mem\[19\]\[24\],10.5
mem\[204\]\[14\],10.5
mem\[205\]\[29\],10.5
mem\[207\]\[11\],10.5
mem\[215\]\[13\],10.5
mem\[215\]\[18\],10.5
mem\[21\]\[15\],10.5
mem\[220\]\[7\],10.5
mem\[224\]\[5\],10.5
mem\[228\]\[6\],10.5
mem\[240\]\[31\],10.5
mem\[243\]\[18\],10.5
mem\[249\]\[13\],10.5
mem\[249\]\[25\],10.5
mem\[251\]\[4\],10.5
mem\[26\]\[20\],10.5
mem\[35\]\[10\],10.5
mem\[35\]\[27\],10.5
mem\[53\]\[7\],10.5
mem\[69\]\[30\],10.5
mem\[76\]\[22\],10.5
mem\[92\]\[30\],10.5
mem\[93\]\[26\],10.5
mem\[186\]\[30\],10.49
mem\[94\]\[15\],10.49
_03789_,10.485
_04782_,10.485
_06166_,10.485
mem\[142\]\[28\],10.485
mem\[186\]\[16\],10.485
_14014_,10.48
mem\[113\]\[10\],10.48
mem\[191\]\[10\],10.48
mem\[194\]\[21\],10.48
mem\[94\]\[8\],10.47
_01689_,10.465
_01904_,10.465
_08181_,10.465
_09178_,10.46
_11846_,10.46
_12479_,10.46
mem\[103\]\[5\],10.46
mem\[117\]\[16\],10.46
mem\[12\]\[19\],10.46
mem\[168\]\[16\],10.46
mem\[189\]\[31\],10.46
mem\[26\]\[13\],10.46
mem\[33\]\[3\],10.46
mem\[154\]\[4\],10.45
mem\[246\]\[31\],10.45
_05660_,10.445
mem\[134\]\[12\],10.445
mem\[178\]\[12\],10.445
_09184_,10.44
_09224_,10.44
_15308_,10.44
_16866_,10.44
_17830_,10.44
_17998_,10.44
_18023_,10.44
_18900_,10.44
_19306_,10.44
_20500_,10.44
_20501_,10.44
_21768_,10.44
_22279_,10.44
mem\[116\]\[1\],10.44
mem\[180\]\[17\],10.44
mem\[243\]\[4\],10.44
mem\[97\]\[12\],10.44
_00118_,10.435
mem\[114\]\[2\],10.43
mem\[158\]\[1\],10.43
mem\[178\]\[30\],10.43
mem\[238\]\[2\],10.43
mem\[46\]\[24\],10.43
mem\[94\]\[19\],10.43
mem\[98\]\[11\],10.43
_00874_,10.425
_01552_,10.425
_03051_,10.425
_04340_,10.425
mem\[154\]\[31\],10.425
mem\[214\]\[11\],10.425
mem\[74\]\[19\],10.425
_11156_,10.42
_12382_,10.42
_12840_,10.42
_14477_,10.42
_20170_,10.42
_22214_,10.42
_22835_,10.42
_23037_,10.42
mem\[239\]\[17\],10.42
mem\[51\]\[26\],10.42
mem\[55\]\[29\],10.42
mem\[56\]\[7\],10.42
mem\[238\]\[4\],10.415
mem\[194\]\[10\],10.41
mem\[26\]\[24\],10.41
mem\[34\]\[20\],10.41
_01339_,10.405
_08926_,10.4
_11666_,10.4
_13659_,10.4
_14935_,10.4
_16728_,10.4
_17337_,10.4
_18998_,10.4
_19865_,10.4
_22647_,10.4
_24027_,10.4
mem\[0\]\[12\],10.4
mem\[133\]\[28\],10.4
mem\[137\]\[21\],10.4
mem\[139\]\[8\],10.4
mem\[13\]\[16\],10.4
mem\[144\]\[17\],10.4
mem\[152\]\[8\],10.4
mem\[164\]\[21\],10.4
mem\[164\]\[22\],10.4
mem\[192\]\[17\],10.4
mem\[192\]\[24\],10.4
mem\[195\]\[4\],10.4
mem\[196\]\[18\],10.4
mem\[197\]\[28\],10.4
mem\[201\]\[22\],10.4
mem\[212\]\[5\],10.4
mem\[219\]\[14\],10.4
mem\[219\]\[16\],10.4
mem\[221\]\[7\],10.4
mem\[223\]\[29\],10.4
mem\[224\]\[3\],10.4
mem\[224\]\[6\],10.4
mem\[225\]\[7\],10.4
mem\[227\]\[24\],10.4
mem\[233\]\[0\],10.4
mem\[245\]\[2\],10.4
mem\[248\]\[5\],10.4
mem\[252\]\[27\],10.4
mem\[35\]\[13\],10.4
mem\[36\]\[10\],10.4
mem\[37\]\[10\],10.4
mem\[39\]\[5\],10.4
mem\[41\]\[25\],10.4
mem\[45\]\[23\],10.4
mem\[53\]\[4\],10.4
mem\[57\]\[11\],10.4
mem\[57\]\[5\],10.4
mem\[65\]\[29\],10.4
mem\[65\]\[8\],10.4
mem\[72\]\[26\],10.4
mem\[73\]\[0\],10.4
mem\[73\]\[7\],10.4
mem\[75\]\[8\],10.4
mem\[79\]\[9\],10.4
mem\[83\]\[23\],10.4
mem\[84\]\[6\],10.4
mem\[87\]\[22\],10.4
mem\[99\]\[18\],10.4
mem\[9\]\[2\],10.4
mem\[222\]\[28\],10.39
wdata[12],10.39
_05449_,10.385
_14572_,10.38
mem\[120\]\[11\],10.38
mem\[120\]\[21\],10.38
mem\[159\]\[10\],10.38
mem\[189\]\[12\],10.38
mem\[27\]\[20\],10.38
mem\[67\]\[10\],10.38
mem\[73\]\[4\],10.38
mem\[81\]\[22\],10.38
mem\[14\]\[5\],10.37
mem\[179\]\[17\],10.37
_00041_,10.365
_00834_,10.365
_04178_,10.365
_04813_,10.365
_04918_,10.365
_05311_,10.365
_05706_,10.365
_06403_,10.365
_06414_,10.365
_06651_,10.365
_07247_,10.365
_07402_,10.365
_12188_,10.36
_13152_,10.36
_13545_,10.36
_13582_,10.36
_16189_,10.36
_16368_,10.36
_16706_,10.36
_17862_,10.36
_18276_,10.36
_19484_,10.36
_19560_,10.36
_20020_,10.36
_20905_,10.36
_21003_,10.36
_21967_,10.36
_22337_,10.36
_23174_,10.36
_24084_,10.36
mem\[153\]\[15\],10.36
mem\[159\]\[13\],10.36
mem\[165\]\[27\],10.36
mem\[191\]\[12\],10.36
mem\[192\]\[6\],10.36
mem\[200\]\[0\],10.36
mem\[220\]\[0\],10.36
mem\[252\]\[17\],10.36
mem\[35\]\[8\],10.36
mem\[3\]\[7\],10.36
mem\[43\]\[20\],10.36
mem\[77\]\[8\],10.36
mem\[23\]\[15\],10.355
_09012_,10.34
_10519_,10.34
_12768_,10.34
_12836_,10.34
_15171_,10.34
_15938_,10.34
_18295_,10.34
_19874_,10.34
_20167_,10.34
_21163_,10.34
_21289_,10.34
_22347_,10.34
_22856_,10.34
_23842_,10.34
mem\[253\]\[12\],10.34
mem\[167\]\[30\],10.33
_01603_,10.325
_02706_,10.325
_06838_,10.325
mem\[230\]\[1\],10.325
mem\[58\]\[22\],10.325
_09023_,10.32
_09511_,10.32
_09931_,10.32
_10037_,10.32
_10451_,10.32
_10706_,10.32
_12982_,10.32
_13353_,10.32
_13985_,10.32
_14001_,10.32
_14354_,10.32
_14974_,10.32
_15103_,10.32
_15500_,10.32
_15795_,10.32
_17903_,10.32
_18359_,10.32
_18737_,10.32
_18813_,10.32
_19887_,10.32
_20292_,10.32
_20781_,10.32
_21832_,10.32
_23252_,10.32
_23807_,10.32
mem\[115\]\[16\],10.32
mem\[192\]\[11\],10.32
mem\[19\]\[15\],10.32
mem\[216\]\[5\],10.32
mem\[223\]\[30\],10.32
mem\[231\]\[12\],10.32
mem\[232\]\[7\],10.32
mem\[45\]\[16\],10.32
mem\[49\]\[18\],10.32
mem\[85\]\[4\],10.32
mem\[87\]\[3\],10.32
mem\[158\]\[22\],10.31
mem\[202\]\[13\],10.31
mem\[206\]\[1\],10.31
mem\[234\]\[13\],10.31
mem\[54\]\[2\],10.31
mem\[86\]\[24\],10.31
mem\[194\]\[19\],10.305
mem\[246\]\[22\],10.305
mem\[34\]\[26\],10.305
mem\[98\]\[23\],10.305
_11251_,10.3
_16275_,10.3
mem\[115\]\[9\],10.3
mem\[119\]\[26\],10.3
mem\[199\]\[1\],10.3
mem\[215\]\[7\],10.3
mem\[63\]\[17\],10.3
mem\[67\]\[23\],10.3
mem\[71\]\[28\],10.3
mem\[87\]\[10\],10.3
mem\[87\]\[18\],10.3
_21705_,10.29
mem\[14\]\[16\],10.29
mem\[178\]\[18\],10.29
_02454_,10.285
_02635_,10.285
_03709_,10.285
_06095_,10.285
_06442_,10.285
_06881_,10.285
_07213_,10.28
_11829_,10.28
_13736_,10.28
_13845_,10.28
_14533_,10.28
_14738_,10.28
_15136_,10.28
_16788_,10.28
_17091_,10.28
_17159_,10.28
_18784_,10.28
_19915_,10.28
_20828_,10.28
_21442_,10.28
_24095_,10.28
mem\[104\]\[13\],10.28
mem\[113\]\[16\],10.28
mem\[132\]\[28\],10.28
mem\[13\]\[11\],10.28
mem\[149\]\[10\],10.28
mem\[160\]\[5\],10.28
mem\[177\]\[16\],10.28
mem\[189\]\[8\],10.28
mem\[191\]\[14\],10.28
mem\[197\]\[26\],10.28
mem\[205\]\[17\],10.28
mem\[209\]\[0\],10.28
mem\[21\]\[8\],10.28
mem\[239\]\[14\],10.28
mem\[247\]\[29\],10.28
mem\[248\]\[7\],10.28
mem\[249\]\[5\],10.28
mem\[25\]\[12\],10.28
mem\[25\]\[2\],10.28
mem\[32\]\[5\],10.28
mem\[3\]\[6\],10.28
mem\[44\]\[6\],10.28
mem\[53\]\[28\],10.28
mem\[72\]\[9\],10.28
mem\[77\]\[18\],10.28
mem\[79\]\[19\],10.28
mem\[89\]\[31\],10.28
mem\[182\]\[26\],10.27
mem\[30\]\[18\],10.27
_04469_,10.265
_13596_,10.26
_17717_,10.26
_19135_,10.26
_19207_,10.26
_20744_,10.26
_22026_,10.26
_22616_,10.26
_22704_,10.26
_23691_,10.26
_24044_,10.26
mem\[133\]\[1\],10.26
mem\[133\]\[30\],10.26
mem\[219\]\[22\],10.26
mem\[240\]\[28\],10.26
mem\[35\]\[11\],10.26
mem\[95\]\[31\],10.26
_00441_,10.245
_00847_,10.245
_02084_,10.245
_07830_,10.245
_10559_,10.24
_10839_,10.24
_12367_,10.24
_12721_,10.24
_14105_,10.24
_14217_,10.24
_14443_,10.24
_18463_,10.24
_18646_,10.24
_20343_,10.24
_20463_,10.24
_20942_,10.24
mem\[109\]\[3\],10.24
mem\[119\]\[20\],10.24
mem\[124\]\[3\],10.24
mem\[129\]\[15\],10.24
mem\[140\]\[23\],10.24
mem\[143\]\[29\],10.24
mem\[167\]\[31\],10.24
mem\[192\]\[12\],10.24
mem\[196\]\[15\],10.24
mem\[209\]\[14\],10.24
mem\[232\]\[22\],10.24
mem\[49\]\[1\],10.24
mem\[81\]\[16\],10.24
mem\[81\]\[21\],10.24
mem\[9\]\[6\],10.24
_02619_,10.225
_04272_,10.225
_04910_,10.225
_08092_,10.225
_10182_,10.22
_12851_,10.22
_13054_,10.22
_14462_,10.22
_16149_,10.22
_18623_,10.22
_19752_,10.22
_22426_,10.22
_23035_,10.22
_23284_,10.22
_23319_,10.22
mem\[154\]\[2\],10.22
_07343_,10.215
mem\[190\]\[23\],10.215
mem\[34\]\[11\],10.21
mem\[78\]\[10\],10.21
mem\[130\]\[17\],10.205
mem\[14\]\[27\],10.205
mem\[226\]\[13\],10.205
mem\[26\]\[31\],10.205
mem\[34\]\[19\],10.205
mem\[42\]\[22\],10.205
mem\[58\]\[12\],10.205
mem\[74\]\[13\],10.205
_09194_,10.2
_10011_,10.2
_10513_,10.2
_13012_,10.2
_14543_,10.2
_15298_,10.2
_15786_,10.2
_15893_,10.2
_16012_,10.2
_16246_,10.2
_17843_,10.2
_18615_,10.2
_18706_,10.2
_19331_,10.2
_19582_,10.2
_20421_,10.2
_20677_,10.2
_20742_,10.2
_23266_,10.2
_23870_,10.2
mem\[103\]\[16\],10.2
mem\[111\]\[15\],10.2
mem\[111\]\[29\],10.2
mem\[123\]\[10\],10.2
mem\[215\]\[23\],10.2
mem\[215\]\[6\],10.2
mem\[244\]\[26\],10.2
mem\[3\]\[21\],10.2
mem\[63\]\[0\],10.2
mem\[63\]\[19\],10.2
mem\[72\]\[28\],10.2
mem\[142\]\[0\],10.19
mem\[194\]\[11\],10.19
mem\[214\]\[4\],10.19
mem\[254\]\[20\],10.19
mem\[62\]\[29\],10.19
_19956_,10.18
_23428_,10.18
mem\[10\]\[21\],10.18
mem\[215\]\[17\],10.18
mem\[240\]\[2\],10.18
mem\[35\]\[12\],10.18
mem\[3\]\[23\],10.18
mem\[6\]\[8\],10.18
_02575_,10.175
mem\[126\]\[1\],10.17
mem\[186\]\[17\],10.17
mem\[66\]\[18\],10.17
mem\[106\]\[16\],10.165
mem\[118\]\[19\],10.165
mem\[78\]\[12\],10.165
_11405_,10.16
_19009_,10.16
_21153_,10.16
_23608_,10.16
mem\[181\]\[17\],10.16
mem\[193\]\[22\],10.16
mem\[193\]\[30\],10.16
mem\[195\]\[8\],10.16
mem\[204\]\[3\],10.16
mem\[25\]\[23\],10.16
mem\[32\]\[7\],10.16
mem\[53\]\[16\],10.16
mem\[7\]\[20\],10.16
mem\[85\]\[14\],10.16
mem\[92\]\[10\],10.16
mem\[9\]\[12\],10.16
mem\[170\]\[11\],10.15
mem\[66\]\[0\],10.15
_01903_,10.145
_04715_,10.145
_07015_,10.145
_07202_,10.145
_07679_,10.145
_19920_,10.14
mem\[121\]\[28\],10.14
mem\[140\]\[7\],10.14
mem\[141\]\[8\],10.14
mem\[172\]\[3\],10.14
mem\[18\]\[23\],10.14
mem\[232\]\[28\],10.14
mem\[249\]\[7\],10.14
mem\[253\]\[19\],10.14
mem\[49\]\[17\],10.14
mem\[99\]\[14\],10.14
mem\[63\]\[18\],10.13
_00346_,10.125
_01479_,10.125
_01484_,10.125
_05117_,10.125
_06137_,10.125
_07047_,10.125
_01356_,10.12
_03528_,10.12
_03892_,10.12
_05064_,10.12
_06801_,10.12
_11383_,10.12
_16197_,10.12
_23817_,10.12
mem\[128\]\[9\],10.12
mem\[109\]\[7\],10.11
_00978_,10.105
_01774_,10.105
_02082_,10.105
_05438_,10.105
_05856_,10.105
_06275_,10.105
mem\[102\]\[24\],10.105
mem\[162\]\[22\],10.105
mem\[74\]\[11\],10.105
_08900_,10.1
_08995_,10.1
_09167_,10.1
_10137_,10.1
_10442_,10.1
_12916_,10.1
_13862_,10.1
_14046_,10.1
_14554_,10.1
_14597_,10.1
_14754_,10.1
_14966_,10.1
_14995_,10.1
_15289_,10.1
_16025_,10.1
_17093_,10.1
_17583_,10.1
_18134_,10.1
_18644_,10.1
_18664_,10.1
_18716_,10.1
_19923_,10.1
_20502_,10.1
_20834_,10.1
_21080_,10.1
_21124_,10.1
_21151_,10.1
_21192_,10.1
_21314_,10.1
_21425_,10.1
_21498_,10.1
_21968_,10.1
_22375_,10.1
_22424_,10.1
_23754_,10.1
_23794_,10.1
mem\[33\]\[7\],10.1
_11684_,10.09
mem\[106\]\[4\],10.09
mem\[120\]\[31\],10.09
mem\[138\]\[8\],10.09
mem\[182\]\[1\],10.09
mem\[202\]\[22\],10.09
mem\[214\]\[20\],10.09
mem\[230\]\[15\],10.09
mem\[38\]\[16\],10.09
mem\[78\]\[26\],10.09
mem\[82\]\[9\],10.09
mem\[94\]\[23\],10.09
wdata[8],10.09
mem\[254\]\[2\],10.085
_13664_,10.08
_17055_,10.08
_17709_,10.08
mem\[0\]\[10\],10.08
mem\[123\]\[16\],10.08
mem\[123\]\[28\],10.08
mem\[13\]\[31\],10.08
mem\[149\]\[1\],10.08
mem\[155\]\[31\],10.08
mem\[179\]\[31\],10.08
mem\[188\]\[13\],10.08
mem\[203\]\[10\],10.08
mem\[20\]\[14\],10.08
mem\[39\]\[9\],10.08
mem\[3\]\[5\],10.08
mem\[49\]\[10\],10.08
mem\[67\]\[3\],10.08
mem\[81\]\[0\],10.08
mem\[87\]\[11\],10.08
mem\[87\]\[13\],10.08
mem\[95\]\[4\],10.08
mem\[126\]\[29\],10.07
mem\[146\]\[11\],10.07
mem\[146\]\[18\],10.07
mem\[158\]\[0\],10.07
mem\[162\]\[29\],10.07
mem\[234\]\[30\],10.07
_00048_,10.065
_06421_,10.065
_06948_,10.065
_07981_,10.065
mem\[142\]\[31\],10.065
mem\[146\]\[14\],10.065
_11282_,10.06
_13530_,10.06
_19210_,10.06
mem\[128\]\[24\],10.06
mem\[144\]\[6\],10.06
mem\[148\]\[31\],10.06
mem\[149\]\[7\],10.06
mem\[167\]\[24\],10.06
mem\[183\]\[26\],10.06
mem\[4\]\[18\],10.06
mem\[5\]\[16\],10.06
mem\[118\]\[5\],10.05
mem\[190\]\[13\],10.05
mem\[222\]\[31\],10.05
mem\[94\]\[0\],10.05
wdata[2],10.05
_01138_,10.045
_01320_,10.045
_04155_,10.045
_13922_,10.04
_14270_,10.04
_15158_,10.04
_16719_,10.04
_16841_,10.04
mem\[100\]\[26\],10.04
mem\[101\]\[30\],10.04
mem\[108\]\[20\],10.04
mem\[108\]\[7\],10.04
mem\[112\]\[2\],10.04
mem\[121\]\[6\],10.04
mem\[125\]\[12\],10.04
mem\[128\]\[11\],10.04
mem\[137\]\[26\],10.04
mem\[145\]\[17\],10.04
mem\[153\]\[16\],10.04
mem\[155\]\[16\],10.04
mem\[163\]\[17\],10.04
mem\[164\]\[15\],10.04
mem\[164\]\[29\],10.04
mem\[165\]\[16\],10.04
mem\[181\]\[4\],10.04
mem\[183\]\[12\],10.04
mem\[183\]\[23\],10.04
mem\[184\]\[7\],10.04
mem\[188\]\[2\],10.04
mem\[189\]\[24\],10.04
mem\[196\]\[31\],10.04
mem\[201\]\[5\],10.04
mem\[208\]\[22\],10.04
mem\[213\]\[25\],10.04
mem\[215\]\[21\],10.04
mem\[217\]\[7\],10.04
mem\[224\]\[7\],10.04
mem\[227\]\[10\],10.04
mem\[233\]\[18\],10.04
mem\[236\]\[28\],10.04
mem\[237\]\[27\],10.04
mem\[249\]\[12\],10.04
mem\[33\]\[9\],10.04
mem\[40\]\[21\],10.04
mem\[45\]\[28\],10.04
mem\[49\]\[24\],10.04
mem\[59\]\[24\],10.04
mem\[61\]\[24\],10.04
mem\[64\]\[17\],10.04
mem\[67\]\[24\],10.04
mem\[99\]\[11\],10.04
mem\[9\]\[26\],10.04
mem\[117\]\[11\],10.035
mem\[188\]\[9\],10.035
mem\[202\]\[17\],10.03
_02547_,10.025
_05213_,10.025
_05499_,10.025
_16624_,10.02
mem\[107\]\[5\],10.02
mem\[10\]\[23\],10.02
mem\[113\]\[9\],10.02
mem\[11\]\[25\],10.02
mem\[148\]\[8\],10.02
mem\[19\]\[27\],10.02
mem\[209\]\[23\],10.02
mem\[27\]\[19\],10.02
mem\[60\]\[30\],10.02
mem\[97\]\[22\],10.02
_02272_,10.005
_06435_,10.005
_06631_,10.005
_18982_,10
_19242_,10
mem\[161\]\[23\],10
mem\[207\]\[3\],10
mem\[224\]\[25\],10
mem\[158\]\[9\],9.985
mem\[30\]\[10\],9.985
mem\[46\]\[27\],9.985
_11615_,9.98
_12586_,9.98
_13673_,9.98
_14627_,9.98
_18309_,9.98
_18866_,9.98
_19194_,9.98
_21238_,9.98
_22184_,9.98
_22891_,9.98
mem\[164\]\[16\],9.98
mem\[168\]\[11\],9.98
mem\[17\]\[7\],9.98
mem\[235\]\[30\],9.98
mem\[48\]\[16\],9.98
mem\[48\]\[17\],9.98
mem\[154\]\[27\],9.97
mem\[158\]\[6\],9.97
mem\[162\]\[23\],9.97
mem\[178\]\[21\],9.97
mem\[194\]\[25\],9.97
mem\[202\]\[8\],9.97
mem\[242\]\[19\],9.97
mem\[250\]\[9\],9.97
mem\[34\]\[31\],9.97
mem\[94\]\[18\],9.97
_00586_,9.965
_01851_,9.965
_05764_,9.965
_06647_,9.965
mem\[110\]\[26\],9.965
mem\[94\]\[31\],9.965
_14990_,9.96
_20004_,9.96
_23501_,9.96
mem\[115\]\[21\],9.96
mem\[211\]\[30\],9.96
mem\[240\]\[30\],9.96
mem\[57\]\[31\],9.96
mem\[67\]\[2\],9.96
mem\[118\]\[12\],9.95
mem\[202\]\[11\],9.95
_03222_,9.945
_03669_,9.945
_10567_,9.94
_10681_,9.94
_10806_,9.94
_13534_,9.94
_13679_,9.94
_16341_,9.94
_17095_,9.94
_17725_,9.94
_18451_,9.94
_18643_,9.94
_18895_,9.94
_18898_,9.94
_19156_,9.94
_20064_,9.94
_20080_,9.94
_21405_,9.94
mem\[103\]\[0\],9.94
mem\[103\]\[31\],9.94
mem\[109\]\[17\],9.94
mem\[109\]\[29\],9.94
mem\[109\]\[4\],9.94
mem\[113\]\[1\],9.94
mem\[116\]\[18\],9.94
mem\[116\]\[9\],9.94
mem\[117\]\[0\],9.94
mem\[121\]\[20\],9.94
mem\[129\]\[18\],9.94
mem\[137\]\[17\],9.94
mem\[147\]\[11\],9.94
mem\[149\]\[16\],9.94
mem\[153\]\[20\],9.94
